ts,inverter,code,meaning
2018-06-11 09:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 09:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 10:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 10:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 10:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 10:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-06-11 10:25:00,01.01.001,655365,Absinken des positiven Zwischenkreises unter Netzscheitelwert
2018-07-31 11:10:00,01.01.001,655363,Asymmetrie im Zwischenkreis low
2018-07-31 12:00:00,01.01.001,655363,Asymmetrie im Zwischenkreis low
2018-08-14 08:00:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:20:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:30:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:35:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:40:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:45:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:50:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 08:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:00:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:20:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:30:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:35:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:40:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:45:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:50:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 09:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:00:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:20:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:30:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:35:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:40:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:45:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 10:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:00:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:20:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:30:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:35:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:40:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:45:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:50:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 11:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-08-14 12:10:00,01.01.001,655366,Absinken des positiven Zwischenkreises unter Netzscheitelwert
2018-10-23 07:45:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-10-23 07:50:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-10-23 07:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-10-23 08:00:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-10-23 08:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-10-23 08:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:20:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:30:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:35:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:40:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:45:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:50:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 14:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:00:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:20:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:30:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-12 15:35:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-13 06:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-13 06:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-13 06:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-13 06:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-13 06:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 06:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 06:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 06:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 06:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 06:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 07:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 08:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 09:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 10:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 11:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 12:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 12:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 12:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 12:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 12:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 12:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-13 12:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 06:45:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-21 06:50:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-21 06:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-21 07:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 07:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 08:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 09:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 10:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 11:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 11:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-21 11:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 06:50:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 06:55:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 07:00:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 07:05:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 07:10:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 07:15:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 07:20:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 07:25:00,01.01.001,655616,Störmeldung vom Leistungsteil
2018-11-23 07:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 07:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 07:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 07:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 07:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 07:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:15:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:20:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:25:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:30:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:35:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:40:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:45:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:50:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 08:55:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 09:00:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 09:05:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
2018-11-23 09:10:00,01.01.001,655626,"Erkennung von Netzunterspannung (ENS,Leistungsteil)"
